time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
207700,2022-05-04 17:25:25,40.2700747150409,-7.50211356250569,297.244104,,,2151.254517659,46.259844,16.77705,783.73690172,2517.39509368,13,4,16.077,2152.566853659,298.55644,23.1299596,1031.97837948,16.77705,-0.447388,0,357.3, -9.4, 2.2,0,0,1377,1024,1024,1024,53,0,0,0,358.1,-89.9,88,4.046,4.029,4.041,4.042,0,0,9.192,93.11,2151.254517659,297.244104,6,P-GPS,
207800,2022-05-04 17:25:25,40.2700812976024,-7.50211382872073,297.572188,,,2151.582601659,46.259844,16.77705,782.71984132,2519.7999494,13,4,16.077,2152.566853659,298.55644,23.1299596,1031.97837948,16.77705,-0.447388,0,357.2, -9.7, 2.1,0,0,1374,1024,1024,1024,53,0,0,0,358.1,-89.9,88,4.046,4.029,4.041,4.042,0,0,9.192,93.11,2151.582601659,297.572188,6,P-GPS,
207900,2022-05-04 17:25:25,40.2700880459785,-7.50211407158357,297.572188,,,2151.582601659,46.259844,16.553356,781.68965756,2522.26386024,13,4,16.077,2152.566853659,298.55644,23.1299596,1031.97837948,16.553356,-0.447388,0,357.2, -9.3, 1.8,0,0,1373,1024,1024,1024,53,0,0,0,358.1,-89.9,88,4.046,4.029,4.041,4.042,0,0,9.192,93.11,2151.582601659,297.572188,6,P-GPS,
208000,2022-05-04 17:25:25,40.270094192117,-7.50211433528375,297.572188,,,2151.582601659,46.259844,16.553356,780.74477564,2524.50467396,13,4,16.077,2152.566853659,298.55644,23.1299596,1031.97837948,16.553356,-0.447388,0,357.2, -9.4, 2.3,0,0,1369,1024,1024,1024,52,0,0,0,358.1,-89.9,88,4.046,4.029,4.041,4.042,0,0,9.192,93.11,2151.582601659,297.572188,6,P-GPS,
208100,2022-05-04 17:25:25,40.2701009463816,-7.5021146956261,297.900272,,,2151.910685659,46.259844,16.329662,779.69818768,2526.97186564,13,4,16.077,2152.566853659,298.55644,23.1299596,1031.97837948,16.329662,-0.447388,0,357.1, -9.5, 2.9,0,0,1371,1024,1024,1035,53,0,0,2,358.1,-89.9,88,4.046,4.029,4.041,4.042,0,0,9.192,93.11,2151.910685659,297.900272,6,P-GPS,
208200,2022-05-04 17:25:25,40.2701073577089,-7.50211504806464,297.900272,,,2151.910685659,46.259844,16.329662,778.70409316,2529.3143854,13,4,16.077,2152.566853659,298.55644,23.1299596,1031.97837948,16.329662,-0.447388,0,357.2, -10.3, 3.2,0,0,1365,1024,1024,1048,52,0,0,4,358.1,-89.9,88,4.046,4.029,4.041,4.042,0,0,9.192,93.11,2151.910685659,297.900272,6,P-GPS,
208300,2022-05-04 17:25:25,40.2701141197379,-7.50211543355551,297.900272,,,2151.910685659,46.259844,16.105968,777.66078604,2531.78157708,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,16.105968,-0.447388,0,357.1, -10.4, 3.1,0,0,1364,1024,1024,1049,52,0,0,4,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2151.910685659,297.900272,6,P-GPS,
208400,2022-05-04 17:25:25,40.2701206521693,-7.50211587329533,298.228356,,,2152.238769659,46.259844,15.882274,776.6404448,2534.1700286,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.882274,-0.447388,0,357.1, -10.5, 3.1,0,0,1361,1024,1024,1051,51,0,0,4,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.238769659,298.228356,6,P-GPS,
208500,2022-05-04 17:25:25,40.2701274259753,-7.50211621423739,298.228356,,,2152.238769659,46.259844,15.882274,775.62010356,2536.64378196,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.882274,-0.671082,0,357.2, -11.3, 3.6,0,0,1359,1024,1024,1057,51,0,0,5,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.238769659,298.228356,6,P-GPS,
208600,2022-05-04 17:25:25,40.2701338141657,-7.50211656236475,298.228356,,,2152.238769659,46.259844,15.9046434,774.6555366,2538.9764592,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.882274,-0.671082,0,357.2, -11.2, 3.2,0,0,1351,1024,1024,1063,50,0,0,6,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.238769659,298.228356,6,P-GPS,
208700,2022-05-04 17:25:26,40.2701404458149,-7.50211698126722,298.228356,,,2152.238769659,46.259844,15.6809494,773.64503788,2541.39771912,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.65858,-0.671082,0,357.4, -11.2, 3.3,0,0,1312,1024,1024,1055,44,0,0,5,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.238769659,298.228356,6,P-GPS,
208800,2022-05-04 17:25:26,40.2701469793928,-7.50211745657424,298.55644,,,2152.566853659,46.259844,15.65858,772.64110084,2543.78617064,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.65858,-0.447388,0,357.6, -11, 3.3,0,0,1280,1024,1024,1057,39,0,0,5,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.566853659,298.55644,6,P-GPS,
208900,2022-05-04 17:25:26,40.2701535217252,-7.50211783020938,298.55644,,,2152.566853659,46.259844,15.65858,771.6699722,2546.17462216,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.65858,-0.447388,0,357.8, -9.9, 3.4,0,0,1252,1024,1024,1059,35,0,0,5,358.1,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.566853659,298.55644,6,P-GPS,
209000,2022-05-04 17:25:26,40.2701597151276,-7.50211817079218,298.55644,,,2152.566853659,46.259844,15.65858,770.75461784,2548.43512092,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.65858,-0.447388,0,358.1, -9.2, 3.4,0,0,1215,1024,1024,1060,29,0,0,5,358.2,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.566853659,298.55644,6,P-GPS,
209100,2022-05-04 17:25:26,40.2701661852874,-7.50211850454895,298.228356,,,2152.238769659,46.259844,15.65858,769.8162976,2550.79732572,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.65858,-0.447388,0.223694,358.4, -7.7, 3,0,0,1128,1024,1024,1066,16,0,0,6,358.2,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.238769659,298.228356,6,P-GPS,
209200,2022-05-04 17:25:26,40.2701723790546,-7.50211887028027,298.228356,,,2152.238769659,46.259844,15.434886,768.90750492,2553.06110532,13,4,16.098,2152.566853659,298.55644,23.1299596,1031.97837948,15.434886,-0.447388,0,358.9, -5.7, 3.3,0,0,1105,1024,1024,1067,12,0,0,7,358.3,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.892,93.11,2152.238769659,298.228356,6,P-GPS,
209300,2022-05-04 17:25:26,40.2701789160717,-7.50211925181923,298.228356,,,2152.238769659,46.259844,15.211192,767.95606132,2555.44955684,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,15.211192,-0.447388,0.223694,359.2, -4.6, 3.3,0,0,1073,1024,1024,1067,7,0,0,7,358.4,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2152.238769659,298.228356,6,P-GPS,
209400,2022-05-04 17:25:26,40.2701849495479,-7.50211958342042,298.228356,,,2152.238769659,46.259844,14.987498,767.08991956,2557.65100048,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,14.987498,-0.447388,0.223694,359.7, -2.1, 3.3,0,0,1028,1024,1024,1066,1,0,0,6,358.5,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2152.238769659,298.228356,6,P-GPS,
209500,2022-05-04 17:25:26,40.2701910118932,-7.50211988663971,297.900272,,,2151.910685659,46.259844,14.763804,766.23362032,2559.86556748,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,14.763804,-0.447388,0.223694,0, -0.9, 2.9,0,0,1024,1024,1024,1062,0,0,0,6,358.5,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
209600,2022-05-04 17:25:27,40.2701966715828,-7.50212014746578,297.900272,,,2151.910685659,46.259844,14.316416,765.44293788,2561.93249668,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,14.316416,-0.447388,0.223694,0.8, 7.1, 3.4,0,0,1024,1024,1024,1062,0,0,0,6,358.7,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
209700,2022-05-04 17:25:27,40.2702019854692,-7.50212023871898,297.572188,,,2151.582601659,46.259844,13.42164,764.74411896,2563.87147312,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,13.42164,-0.223694,0,1.3, 18.6, 2.4,0,0,1024,1024,1024,1083,0,0,0,9,358.8,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.582601659,297.572188,6,P-GPS,
209800,2022-05-04 17:25:27,40.2702070624625,-7.50212042769213,297.572188,,,2151.582601659,46.259844,12.526864,764.0584234,2565.72186688,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,12.526864,-0.223694,0,1.4, 17.8, 2.1,0,0,1024,1024,1024,1105,0,0,0,12,359,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.582601659,297.572188,6,P-GPS,
209900,2022-05-04 17:25:27,40.2702119441989,-7.50212064145454,297.572188,,,2151.582601659,46.259844,11.632088,763.38913204,2567.50664384,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,11.632088,-0.223694,0,1.6, 22.3, 2.4,0,0,1024,1024,1024,1119,0,0,0,14,359.2,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.582601659,297.572188,6,P-GPS,
210000,2022-05-04 17:25:27,40.2702162958702,-7.50212083366108,297.572188,,,2151.582601659,46.259844,10.513618,762.79858084,2569.0945704,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,10.513618,-0.223694,0,1.8, 23.9, 1.6,0,0,1024,1024,1024,1122,0,0,0,15,359.8,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.582601659,297.572188,6,P-GPS,
210100,2022-05-04 17:25:27,40.2702204530663,-7.50212107257201,297.244104,,,2151.254517659,46.259844,9.171454,762.221153,2570.61359932,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,9.171454,-0.223694,0,2.4, 23.9, 2.4,0,0,1024,1024,1024,1123,0,0,0,15,0.2,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2151.254517659,297.244104,6,P-GPS,
210200,2022-05-04 17:25:27,40.2702240378317,-7.50212125507841,296.91602,,,2150.926433659,46.259844,9.171454,761.73230784,2571.91937364,13,4,16.078,2152.566853659,298.55644,23.1299596,1031.97837948,8.052984,-0.223694,0,3, 24.7, 3,0,0,1024,1024,1024,1126,0,0,0,15,0.8,-89.9,88,4.045,4.033,4.049,4.044,0,0,8.718,93.11,2150.926433659,296.91602,6,P-GPS,
210300,2022-05-04 17:25:27,40.2702272016509,-7.50212141746599,296.91602,,,2150.926433659,46.259844,6.934514,761.3025178,2573.07751016,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,6.934514,-0.223694,0,3.6, 25.5, 3.4,0,0,1024,1024,1024,1128,0,0,0,16,1.3,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.926433659,296.91602,6,P-GPS,
210400,2022-05-04 17:25:27,40.2702297413982,-7.50212156045329,296.91602,,,2150.926433659,46.259844,5.816044,760.95146792,2574.00270704,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,5.816044,-0.223694,0,4.1, 25.8, 3.4,0,0,1024,1024,1024,1128,0,0,0,16,1.9,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.926433659,296.91602,6,P-GPS,
210500,2022-05-04 17:25:27,40.2702315183042,-7.50212196211106,296.587936,,,2150.598349659,46.259844,4.697574,760.6299456,2574.66215588,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,4.697574,-0.223694,0,4.8, 25.9, 4,0,0,1024,1024,1024,1126,0,0,0,15,2.5,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.598349659,296.587936,6,P-GPS,
210600,2022-05-04 17:25:28,40.2702331046952,-7.50212215288054,296.587936,,,2150.598349659,46.259844,3.579104,760.38716344,2575.24286456,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,3.579104,-0.223694,0,5.5, 24.2, 4.8,0,0,1024,1024,1024,1127,0,0,0,16,3,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.598349659,296.587936,6,P-GPS,
210700,2022-05-04 17:25:28,40.2702343157365,-7.5021223763431,296.587936,,,2150.598349659,46.259844,2.460634,760.18047052,2575.6890588,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,2.460634,-0.223694,0,6.1, 19.1, 5.6,0,0,1024,1024,1024,1128,0,0,0,16,3.6,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.598349659,296.587936,6,P-GPS,
210800,2022-05-04 17:25:28,40.2702350953573,-7.50212257573493,296.587936,,,2150.598349659,46.259844,1.5882274,760.03611356,2575.97777272,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,1.565858,-0.223694,0,7, 13.6, 6.2,0,0,1024,1024,1024,1130,0,0,0,16,3.6,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.598349659,296.587936,6,P-GPS,
210900,2022-05-04 17:25:28,40.2702352159403,-7.50212313331352,296.91602,,,2150.926433659,46.259844,0.9171454,759.8753524,2576.13853388,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,0.894776,-0.223694,0,8.2, 8.7, 6.7,0,0,1024,1024,1024,1132,0,0,0,16,4.3,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.926433659,296.91602,6,P-GPS,
211000,2022-05-04 17:25:28,40.2702354686748,-7.50212332120889,296.91602,,,2150.926433659,46.259844,0.4921268,759.7933314,2576.2468016,12,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,0.447388,-0.223694,0,9.4, 3.3, 6.4,0,0,1024,1024,1024,1134,0,0,0,17,5.2,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.926433659,296.91602,6,P-GPS,
211100,2022-05-04 17:25:28,40.2702356015559,-7.50212349509293,296.91602,,,2150.926433659,46.259844,0.4921268,759.73099544,2576.31569924,12,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,0.447388,-0.223694,0,10.5, -0.8, 5.4,0,0,1024,1024,1024,1134,0,0,0,17,6.4,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2150.926433659,296.91602,6,P-GPS,
211200,2022-05-04 17:25:28,40.2702356694033,-7.50212361867994,297.244104,,,2151.254517659,46.259844,0.223694,759.69162536,2576.35835016,13,4,16.125,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,0,11.9, -2.8, 4.4,0,0,1024,1024,1024,1133,0,0,0,17,7.7,-89.9,88,4.051,4.037,4.055,4.05,0,0,8.718,93.11,2151.254517659,297.244104,6,P-GPS,
211300,2022-05-04 17:25:28,40.2702357300596,-7.50212368981432,297.244104,,,2151.254517659,46.259844,0.223694,759.66537864,2576.38787772,13,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,0,13.3, -3.2, 3.3,0,0,1024,1024,1024,1133,0,0,0,17,9.2,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.254517659,297.244104,6,P-GPS,
211400,2022-05-04 17:25:28,40.27023582292,-7.50212403506756,297.572188,,,2151.582601659,46.259844,0.223694,759.5636726,2576.48958376,13,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,-0.223694,14.8, -3.2, 2.8,0,0,1024,1024,1024,1131,0,0,0,16,10.6,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.582601659,297.572188,6,P-GPS,
211500,2022-05-04 17:25:28,40.2702358907154,-7.50212415542119,297.572188,,,2151.582601659,46.259844,0.223694,759.52430252,2576.52895384,13,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,0,16.3, -3, 2.8,0,0,1024,1024,1024,1126,0,0,0,15,12.1,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.582601659,297.572188,6,P-GPS,
211600,2022-05-04 17:25:28,40.2702359574165,-7.50212425673379,297.900272,,,2151.910685659,46.259844,0.223694,759.48821328,2576.56832392,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,0,17.8, -3, 2.6,0,0,1024,1024,1024,1121,0,0,0,15,13.6,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
211700,2022-05-04 17:25:29,40.2702360402717,-7.50212434044244,297.900272,,,2151.910685659,46.259844,0.223694,759.45868572,2576.60441316,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,0,19.2, -3, 2.7,0,0,1024,1024,1024,1121,0,0,0,15,15,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
211800,2022-05-04 17:25:29,40.2702364132766,-7.50212462929114,297.900272,,,2151.910685659,46.259844,0.223694,759.33729464,2576.76517432,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0.223694,0,0,20.5, -3, 2.9,0,0,1024,1024,1024,1123,0,0,0,15,16.4,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
211900,2022-05-04 17:25:29,40.2702365152562,-7.50212470545523,297.900272,,,2151.910685659,46.259844,0,759.30448624,2576.80782524,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,21.7, -2.7, 2.8,0,0,1024,1024,1024,1122,0,0,0,15,17.8,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
212000,2022-05-04 17:25:29,40.2702365924836,-7.50212475251889,297.900272,,,2151.910685659,46.259844,0,759.28152036,2576.8373528,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,22.9, -2.7, 2.5,0,0,1024,1024,1024,1122,0,0,0,15,19.2,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
212100,2022-05-04 17:25:29,40.2702366460007,-7.50212476185976,297.900272,,,2151.910685659,46.259844,0,759.27167784,2576.85703784,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,24.1, -3, 2.5,0,0,1024,1024,1024,1121,0,0,0,15,19.2,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2151.910685659,297.900272,6,P-GPS,
212200,2022-05-04 17:25:29,40.2702369697094,-7.50212480640857,298.228356,,,2152.238769659,46.259844,0,759.22246524,2576.97514808,14,4,16.056,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,25.3, -3.5, 2.2,0,0,1024,1024,1024,1119,0,0,0,14,20.5,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.718,93.11,2152.238769659,298.228356,6,P-GPS,
212300,2022-05-04 17:25:29,40.2702369525651,-7.50212479922328,298.228356,,,2152.238769659,46.259844,0,759.22574608,2576.98170976,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,26.5, -4.1, 1.3,0,0,1024,1024,1024,1119,0,0,0,14,21.8,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.238769659,298.228356,6,P-GPS,
212400,2022-05-04 17:25:29,40.2702369273438,-7.50212479922328,298.228356,,,2152.238769659,46.259844,0,759.22902692,2576.99155228,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,27.7, -4.4, 1.3,0,0,1024,1024,1024,1121,0,0,0,15,23.1,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.238769659,298.228356,6,P-GPS,
212500,2022-05-04 17:25:29,40.2702368890949,-7.50212481610871,298.228356,,,2152.238769659,46.259844,0,759.22902692,2577.00795648,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,28.9, -4.6, 1.6,0,0,1024,1024,1024,1119,0,0,0,14,24.4,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.238769659,298.228356,6,P-GPS,
212600,2022-05-04 17:25:30,40.2702367992569,-7.50212479670843,298.228356,,,2152.238769659,46.259844,0,759.24543112,2577.04076488,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,29.9, -4.8, 1.2,0,0,1024,1024,1024,1118,0,0,0,14,25.7,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.238769659,298.228356,6,P-GPS,
212700,2022-05-04 17:25:30,40.2702367082724,-7.50212478449343,297.900272,,,2151.910685659,46.259844,0,759.25855448,2577.07357328,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0.223694,30.9, -4.9, 0.3,0,0,1024,1024,1024,1117,0,0,0,14,26.9,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2151.910685659,297.900272,6,P-GPS,
212800,2022-05-04 17:25:30,40.2702366454796,-7.50212478736755,298.228356,,,2152.238769659,46.259844,0,759.26511616,2577.09653916,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,32, -4.5, 0,0,0,1024,1024,1024,1104,0,0,0,12,28.1,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.238769659,298.228356,6,P-GPS,
212900,2022-05-04 17:25:30,40.2702366203104,-7.50212482113842,298.228356,,,2152.238769659,46.259844,0,759.26183532,2577.10966252,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,33.1, -4.7, 1.1,0,0,1024,1024,1024,1077,0,0,0,8,29.2,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.238769659,298.228356,6,P-GPS,
213000,2022-05-04 17:25:30,40.2702366183302,-7.50212486532796,298.55644,,,2152.566853659,46.259844,0,759.24871196,2577.12278588,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0,34.1, -5, 1.6,0,0,1024,1024,1024,1040,0,0,0,2,30.1,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.566853659,298.55644,6,P-GPS,
213100,2022-05-04 17:25:30,40.2702366322437,-7.50212490305073,298.55644,,,2152.566853659,46.259844,0,759.23886944,2577.1326284,14,4,16.11,2152.566853659,298.55644,23.1299596,1031.97837948,0,0,0.223694,34.8, -5, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,30.8,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.566853659,298.55644,6,P-GPS,
213200,2022-05-04 17:25:30,40.2702366420404,-7.50212493502528,298.884524,,,2152.894937659,46.259844,0,759.22902692,2577.14247092,13,4,16.11,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0,35.1, -4.9, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,31.2,-89.9,88,4.06,4.051,4.067,4.066,0,0,8.25,93.11,2152.894937659,298.884524,6,P-GPS,
213300,2022-05-04 17:25:30,40.2702366309409,-7.50212495909601,298.884524,,,2152.894937659,46.259844,0,759.22246524,2577.1490326,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.223694,35.2, -4.7, 1.8,0,0,1024,1024,1024,1024,0,0,0,0,31.6,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.894937659,298.884524,6,P-GPS,
213400,2022-05-04 17:25:30,40.2702366456881,-7.50212498316673,298.55644,,,2152.566853659,46.259844,0,759.21590356,2577.15887512,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.223694,35.2, -4.6, 1.7,0,0,1090,1024,1024,1024,10,0,0,0,31.6,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.566853659,298.55644,6,P-GPS,
213500,2022-05-04 17:25:30,40.2702366587156,-7.50212502412289,298.55644,,,2152.566853659,46.259844,0,759.2027802,2577.17199848,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.223694,35.2, -4, 1.6,0,0,1155,1024,1024,1024,20,0,0,0,31.9,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.566853659,298.55644,6,P-GPS,
213600,2022-05-04 17:25:31,40.2702366859172,-7.50212502340436,298.55644,,,2152.566853659,46.259844,0,759.19949936,2577.181841,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.223694,35.2, -4.1, 1,0,0,1192,1024,1024,1024,25,0,0,0,32.2,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.566853659,298.55644,6,P-GPS,
213700,2022-05-04 17:25:31,40.2702366842496,-7.5021249996929,298.55644,,,2152.566853659,46.259844,0,759.20606104,2577.18840268,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.223694,35.2, -4.9, 1.2,0,0,1232,1024,1024,1024,32,0,0,0,32.4,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.566853659,298.55644,6,P-GPS,
213800,2022-05-04 17:25:31,40.2702367164016,-7.50212498137041,298.55644,,,2152.566853659,46.259844,0,759.20606104,2577.20152604,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.447388,35.2, -6.9, 1.4,0,0,1254,1024,1024,1024,35,0,0,0,32.6,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.566853659,298.55644,6,P-GPS,
213900,2022-05-04 17:25:31,40.2702367989963,-7.50212484808326,298.228356,,,2152.238769659,46.259844,0,759.23230776,2577.2474578,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0,0,0.447388,35.2, -9.3, 1.5,0,0,1266,1024,1024,1024,37,0,0,0,32.8,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.238769659,298.228356,6,P-GPS,
214000,2022-05-04 17:25:31,40.2702369445922,-7.502124767608,298.228356,,,2152.238769659,46.259844,0,759.2355886,2577.30651292,13,4,16.067,2152.894937659,298.884524,23.1299596,1031.97837948,0.223694,0,0.223694,35.2, -11.6, 1.7,0,0,1260,1024,1024,1024,36,0,0,0,33,-89.9,88,4.034,4.021,4.04,4.038,0,0,10.602,93.11,2152.238769659,298.228356,6,P-GPS,
