,altitude_above_seaLevel(feet), compass_heading(degrees),latitude,longitude
4084,2151.254517659,185.1,40.2699260184584,-7.50216979998332
4085,2151.582601659,185.2,40.2699220075357,-7.50217022643035
4086,2151.582601659,185.2,40.2699177647226,-7.50217069850398
4087,2151.582601659,185.1,40.2699136383237,-7.50217112566954
4088,2151.582601659,185.1,40.2699093515295,-7.5021716106767
4089,2151.582601659,185.1,40.2699052288825,-7.50217207233165
4090,2151.582601659,185.1,40.2699008420368,-7.50217256129072
4091,2151.910685659,185.2,40.2698963599336,-7.50217306641669
4092,2151.582601659,185.2,40.2698918080027,-7.50217357046486
4093,2151.582601659,185.1,40.2698875574773,-7.50217404002364
4094,2151.582601659,185.1,40.2698831953318,-7.50217452036035
4095,2151.582601659,185.1,40.2698792935279,-7.5021749162699
4096,2151.582601659,185.1,40.2698748062136,-7.50217541133646
4097,2151.582601659,185.1,40.2698704766891,-7.50217589957699
4098,2151.582601659,185.1,40.2698658484689,-7.50217643631824
4099,2151.582601659,185.1,40.2698614297317,-7.50217692276246
4100,2151.254517659,185.1,40.2698566872859,-7.5021773754358
4101,2151.254517659,185.1,40.2698522254015,-7.50217783637223
4102,2151.254517659,185.1,40.2698474942115,-7.50217833934261
4103,2151.254517659,185.1,40.2698429503056,-7.50217884877975
4104,2151.254517659,185.1,40.2698379704456,-7.50217951557477
4105,2151.254517659,185.1,40.2698333778688,-7.50218006021984
4106,2151.254517659,185.1,40.2698285549648,-7.50218061636138
4107,2151.254517659,185.1,40.2698239566559,-7.5021811351394
4108,2151.254517659,185.1,40.2698191265607,-7.50218167008433
4109,2151.254517659,185.1,40.2698144819779,-7.50218216658795
4110,2151.254517659,185.1,40.2698095480792,-7.50218267315098
4111,2151.582601659,185.0,40.2698048439865,-7.50218317037312
4112,2151.582601659,184.9,40.2697998339027,-7.50218370495879
4113,2151.582601659,185.0,40.2697950940624,-7.50218421511446
4114,2151.582601659,185.0,40.2697900692835,-7.50218473820366
4115,2151.582601659,185.0,40.2697852856706,-7.50218525770021
4116,2151.254517659,185.0,40.2697802599537,-7.50218582964938
4117,2151.254517659,185.0,40.2697753300154,-7.50218636028314
4118,2151.254517659,185.0,40.2697701593279,-7.50218690672453
4119,2151.254517659,185.0,40.269765309014,-7.5021874341249
4120,2151.254517659,185.1,40.2697602978879,-7.50218800068511
4121,2151.254517659,185.1,40.2697554042183,-7.50218857802326
4122,2151.254517659,185.2,40.2697502753232,-7.50218916470228
4123,2151.254517659,185.2,40.2697453735244,-7.50218972551426
4124,2151.254517659,185.1,40.2697401960626,-7.50219031830078
4125,2151.254517659,185.2,40.269735257995,-7.50219087911275
4126,2151.254517659,185.2,40.2697300535401,-7.50219146938442
4127,2151.254517659,185.1,40.2697250681565,-7.50219204600404
4128,2151.582601659,185.1,40.269719785849,-7.50219266645393
4129,2151.582601659,185.0,40.269714650388,-7.50219326606648
4130,2151.254517659,185.0,40.26970935745,-7.50219385813447
4131,2151.254517659,185.0,40.2697043085961,-7.50219445882481
4132,2151.254517659,185.0,40.2696989852257,-7.50219513927188
4133,2151.254517659,185.0,40.2696939213642,-7.50219575505134
4134,2151.254517659,184.9,40.2696886201927,-7.50219639957195
4135,2151.254517659,184.9,40.2696835221469,-7.50219697259893
4136,2151.582601659,184.9,40.2696781131073,-7.50219758334867
4137,2151.254517659,184.9,40.2696729572191,-7.50219815960903
4138,2151.582601659,184.9,40.2696674271796,-7.50219874053982
4139,2151.254517659,184.9,40.2696622486756,-7.5021993164409
4140,2151.254517659,184.9,40.2696567835654,-7.50219992287948
4141,2151.582601659,184.9,40.2696455297407,-7.50220131790376
4142,2151.582601659,185.0,40.2696401899035,-7.50220194589821
4143,2151.582601659,185.0,40.2696346334962,-7.50220257604824
4144,2151.254517659,185.0,40.2696294174729,-7.5022031573383
4145,2151.254517659,185.0,40.2696242381351,-7.50220370952792
4146,2151.254517659,185.0,40.2696190735966,-7.50220427465107
4147,2151.582601659,185.0,40.2696135928534,-7.50220487067098
4148,2151.254517659,185.0,40.2696083412908,-7.50220544046457
4149,2151.254517659,185.0,40.269602764248,-7.50220604798093
4150,2151.254517659,185.0,40.2695974325399,-7.50220662783393
4151,2151.254517659,185.0,40.2695918187072,-7.50220731007733
4152,2151.254517659,185.0,40.2695864590681,-7.50220792441972
4153,2151.254517659,185.0,40.2695808060486,-7.50220851720624
4154,2151.254517659,185.0,40.2695752836172,-7.50220911214835
4155,2151.254517659,185.1,40.2695696507121,-7.50220975774676
4156,2151.254517659,185.1,40.2695642588689,-7.50221038466342
4157,2151.254517659,185.1,40.2695585430044,-7.5022110568474
4158,2151.582601659,185.0,40.2695530748719,-7.50221169993096
4159,2151.582601659,185.0,40.2695472912641,-7.50221236852231
4160,2151.582601659,184.9,40.2695418245907,-7.50221299795381
4161,2151.582601659,184.9,40.2695361424936,-7.50221365217457
4162,2151.582601659,184.9,40.2695307135479,-7.50221426148727
4163,2151.582601659,185.0,40.2695249902838,-7.50221486074055
4164,2151.582601659,185.0,40.2695195430995,-7.50221543771943
4165,2151.582601659,185.1,40.2695138152497,-7.50221606068417
4166,2151.582601659,185.1,40.2695083459707,-7.50221666173378
4167,2151.582601659,185.2,40.2695024863863,-7.50221737738878
4168,2151.254517659,185.2,40.2694969262271,-7.50221796047516
4169,2151.254517659,185.2,40.2694910317288,-7.50221853565771
4170,2151.254517659,185.2,40.269485515238,-7.50221909611043
4171,2151.254517659,185.2,40.2694798713898,-7.50221961201433
4172,2151.582601659,185.2,40.2694744258731,-7.50222023282349
4173,2151.582601659,185.2,40.2694686305926,-7.50222093949687
4174,2151.582601659,185.1,40.2694631426582,-7.50222159551396
4175,2151.582601659,185.1,40.2694575088152,-7.5022223431435
4176,2151.582601659,185.1,40.2694519727309,-7.50222296071928
4177,2151.582601659,185.0,40.2694460369614,-7.50222359877314
4178,2151.582601659,185.1,40.2694403948849,-7.50222420772656
4179,2151.582601659,185.1,40.2694341378038,-7.50222483931366
4180,2151.582601659,185.1,40.2694285084423,-7.50222546407472
4181,2151.582601659,185.1,40.2694225837201,-7.50222612943268
4182,2151.582601659,185.1,40.2694169671777,-7.50222676676801
4183,2151.582601659,185.1,40.269411096129,-7.50222743715568
4184,2151.582601659,185.1,40.2694054583256,-7.50222810790261
4185,2151.582601659,185.1,40.2693996210443,-7.50222878547556
4186,2151.582601659,185.1,40.2693940575501,-7.50222940233281
4187,2151.582601659,185.1,40.2693881879605,-7.50223001344182
4188,2151.582601659,185.1,40.2693826770975,-7.50223058970218
4189,2151.582601659,185.1,40.2693768563873,-7.50223128344204
4190,2151.582601659,185.1,40.2693713090473,-7.50223193622574
4191,2151.582601659,185.1,40.2693654578004,-7.50223260553561
4192,2151.910685659,185.2,40.2693599062916,-7.50223325616373
4193,2151.582601659,185.2,40.2693540896459,-7.50223396822608
4194,2151.582601659,185.1,40.2693484671629,-7.50223464436198
4195,2151.910685659,185.1,40.2693424679231,-7.50223533917964
4196,2151.582601659,185.1,40.2693368252214,-7.50223600884877
4197,2151.582601659,185.1,40.2693311133173,-7.50223669360702
4198,2151.582601659,185.1,40.2693256699892,-7.50223734423514
4199,2151.582601659,185.1,40.2693199185855,-7.50223803294529
4200,2151.582601659,185.2,40.2693144341946,-7.50223868249561
4201,2151.582601659,185.1,40.2693086646566,-7.50223933456079
4202,2151.582601659,185.1,40.2693031679677,-7.50223998734449
4203,2151.582601659,185.1,40.2692974106234,-7.50224069545494
4204,2151.582601659,185.1,40.2692919431162,-7.50224137159083
4205,2151.582601659,185.1,40.2692861924421,-7.50224217203227
4206,2151.582601659,185.1,40.2692807300417,-7.50224282445671
4207,2151.582601659,185.1,40.2692749882263,-7.5022434855035
4208,2151.910685659,185.1,40.2692695453151,-7.50224413505382
4209,2151.910685659,185.1,40.2692638557142,-7.5022448366975
4210,2151.910685659,185.1,40.2692583640278,-7.50224550995928
4211,2151.582601659,185.1,40.2692525176793,-7.50224621052517
4212,2151.582601659,185.1,40.2692470568422,-7.50224686151255
4213,2151.910685659,185.1,40.269241445615,-7.50224747010671
4214,2151.910685659,185.1,40.2692360858717,-7.50224809594557
4215,2151.910685659,185.1,40.2692304135713,-7.50224874334031
4216,2151.910685659,185.1,40.2692250106808,-7.50224939001651
4217,2151.910685659,185.1,40.2692193177448,-7.50225012255695
4218,2151.910685659,185.1,40.2692139101643,-7.50225089066457
4219,2151.910685659,185.1,40.2692082718398,-7.50225156069297
4220,2151.910685659,185.1,40.2692028470629,-7.50225219623198
4221,2151.582601659,185.1,40.2691970858626,-7.50225285763803
4222,2151.910685659,185.1,40.2691915325819,-7.50225343964661
4223,2151.910685659,185.1,40.2691860156742,-7.50225408165238
4224,2151.910685659,185.1,40.2691807698438,-7.50225472078403
4225,2151.910685659,185.1,40.2691752424098,-7.50225543033153
4226,2151.910685659,185.1,40.2691700265949,-7.50225610107846
4227,2151.910685659,185.1,40.2691645957733,-7.50225678763303
4228,2151.910685659,185.1,40.2691593980927,-7.50225743035733
4229,2151.910685659,185.1,40.2691538717009,-7.50225809248191
4230,2151.910685659,185.2,40.2691485883512,-7.50225878658103
4231,2151.910685659,185.1,40.2691430696717,-7.50225949397295
4232,2151.910685659,185.1,40.2691378196725,-7.502260155379
4233,2151.910685659,185.1,40.2691322963031,-7.5022608264852
4234,2151.582601659,185.1,40.2691270595399,-7.50226147747258
4235,2151.582601659,185.1,40.2691215292919,-7.50226222653918
4236,2151.582601659,185.1,40.2691163339042,-7.50226288255626
4237,2151.582601659,185.1,40.2691108988095,-7.50226354504011
4238,2151.582601659,185.1,40.2691056423486,-7.50226419423117
4239,2151.254517659,185.2,40.2690998098615,-7.50226495730909
4240,2151.582601659,185.2,40.2690945721603,-7.50226559536294
4241,2151.582601659,185.2,40.2690892069975,-7.50226622659077
4242,2151.582601659,185.2,40.2690840506924,-7.50226683734052
4243,2151.582601659,185.1,40.2690786964728,-7.50226743443822
4244,2151.582601659,185.1,40.2690735551755,-7.50226805273252
4245,2151.582601659,185.2,40.2690682386836,-7.50226868899005
4246,2151.582601659,185.2,40.2690631291735,-7.50226930548804
4247,2151.910685659,185.2,40.2690577910038,-7.50226998449805
4248,2151.582601659,185.2,40.2690526952508,-7.50227061213323
4249,2151.582601659,185.1,40.2690474283679,-7.50227126419841
4250,2151.582601659,185.1,40.2690423459551,-7.50227188033713
4251,2151.582601659,185.1,40.2690369135701,-7.50227251910951
4252,2151.582601659,185.1,40.2690318755552,-7.50227306950281
4253,2151.582601659,185.1,40.2690266895473,-7.50227368671932
4254,2151.582601659,185.2,40.2690217859768,-7.50227428992452
4255,2151.582601659,185.2,40.2690166664615,-7.50227495887513
4256,2151.582601659,185.2,40.2690121831076,-7.50227553908739
4257,2151.582601659,185.2,40.26900677782,-7.50227619546374
4258,2151.582601659,185.2,40.2690016424632,-7.50227682489524
4259,2151.582601659,185.3,40.2689962661489,-7.50227748845688
4260,2151.582601659,185.3,40.2689911184941,-7.5022781218403
4261,2151.582601659,185.3,40.2689856627638,-7.50227878719826
4262,2151.582601659,185.3,40.2689805470004,-7.50227939327757
4263,2151.910685659,185.2,40.2689752955421,-7.50227999324938
4264,2151.910685659,185.2,40.2689704130241,-7.5022805242424
4265,2151.910685659,185.2,40.2689651655261,-7.50228117271493
4266,2151.910685659,185.2,40.2689601714923,-7.50228180214643
4267,2151.910685659,185.2,40.2689549158651,-7.50228248043792
4268,2151.582601659,185.1,40.2689499145358,-7.50228312603633
4269,2151.582601659,185.2,40.2689446689139,-7.50228390132925
4270,2151.582601659,185.2,40.2689396855105,-7.5022845221384
4271,2151.582601659,185.2,40.2689344709462,-7.50228513899565
4272,2151.582601659,185.2,40.2689294279287,-7.50228574399717
4273,2151.582601659,185.2,40.2689238560968,-7.50228636732118
4274,2151.582601659,185.2,40.2689188403851,-7.50228700034533
4275,2151.582601659,185.2,40.2689137116984,-7.50228767324784
4276,2151.582601659,185.1,40.2689088256369,-7.50228830052376
4277,2151.582601659,185.0,40.2689039868914,-7.50228889905852
4278,2151.582601659,185.0,40.2688990774845,-7.50228952489738
4279,2151.582601659,185.1,40.2688939000227,-7.50229020247034
4280,2151.582601659,185.2,40.2688889876976,-7.50229083980566
4281,2151.582601659,185.2,40.2688838954881,-7.50229154719758
4282,2151.582601659,185.2,40.2688790012974,-7.50229219818496
4283,2151.582601659,185.1,40.2688738569777,-7.5022929012657
4284,2151.582601659,185.1,40.2688689613278,-7.50229354937896
4285,2151.582601659,185.1,40.2688638107549,-7.50229419497737
4286,2151.582601659,185.1,40.2688589253187,-7.50229485853901
4287,2151.582601659,185.1,40.2688537732867,-7.50229547934817
4288,2151.582601659,185.1,40.2688488688823,-7.50229605345293
4289,2151.910685659,185.2,40.2688437041354,-7.50229663725784
4290,2151.582601659,185.2,40.2688387688818,-7.50229707520134
4291,2151.582601659,185.2,40.2688336381108,-7.50229767050271
4292,2151.582601659,185.2,40.2688287555927,-7.50229824173336
4293,2151.910685659,185.2,40.268823623571,-7.50229885248311
4294,2151.582601659,185.2,40.2688187606464,-7.50229943125831
4295,2151.582601659,185.3,40.2688136694791,-7.50230003877468
4296,2151.582601659,185.2,40.2688088069714,-7.50230064916516
4297,2151.582601659,185.2,40.2688036647361,-7.50230133176782
4298,2151.582601659,185.2,40.2687985791966,-7.50230209161236
4299,2151.582601659,185.2,40.2687933216936,-7.50230276846679
4300,2151.582601659,185.1,40.268788403949,-7.50230339322786
4301,2151.582601659,185.1,40.2687833342511,-7.50230402481495
4302,2151.582601659,185.2,40.2687785209354,-7.50230463197206
4303,2151.582601659,185.2,40.2687737117886,-7.50230527325929
4304,2151.582601659,185.2,40.2687689038923,-7.50230589766109
4305,2151.582601659,185.2,40.2687638485768,-7.50230655331891
4306,2151.582601659,185.2,40.2687590433904,-7.50230715364999
4307,2151.582601659,185.2,40.2687539970378,-7.502307696858
4308,2151.582601659,185.2,40.2687491507885,-7.50230829108158
4309,2151.582601659,185.2,40.2687440246031,-7.50230894709867
4310,2151.582601659,185.2,40.2687391964881,-7.50230957545238
4311,2151.582601659,185.2,40.2687340211107,-7.50231032918942
4312,2151.582601659,185.2,40.2687292822084,-7.50231095646534
4313,2151.582601659,185.2,40.2687243334062,-7.50231161212316
4314,2151.582601659,185.2,40.2687197374943,-7.50231220383189
4315,2151.582601659,185.2,40.2687153654479,-7.50231274380652
4316,2151.582601659,185.2,40.268710797467,-7.50231329384056
4317,2151.910685659,185.2,40.268705862005,-7.50231387944179
4318,2151.582601659,185.1,40.2687012965255,-7.50231442732024
4319,2151.582601659,185.1,40.2686966662208,-7.50231499064706
4320,2151.582601659,185.1,40.26869225332,-7.50231546056511
4321,2151.910685659,185.1,40.2686875752824,-7.50231599910268
4322,2151.582601659,185.1,40.2686832511774,-7.50231651356953
4323,2151.582601659,185.1,40.2686788622472,-7.50231706504062
4324,2151.582601659,185.0,40.2686748001523,-7.50231759818923
4325,2151.582601659,184.9,40.2686705448327,-7.50231818594605
4326,2151.582601659,184.8,40.2686668056126,-7.50231870472407
4327,2151.582601659,184.9,40.268663286923,-7.50231920625739
4328,2151.582601659,184.9,40.2686603155989,-7.50231970168322
4329,2151.582601659,184.9,40.2686575948207,-7.50232025135799
4330,2151.582601659,184.9,40.2686553119767,-7.50232077085454
4331,2151.582601659,184.9,40.268653213186,-7.50232129969197
4332,2151.582601659,184.7,40.2686517538917,-7.50232185475571
4333,2151.582601659,184.6,40.2686502406113,-7.50232226395805
4334,2151.582601659,184.6,40.2686491565105,-7.50232256789586
4335,2151.582601659,184.8,40.2686484144612,-7.50232278992136
4336,2151.582601659,184.9,40.2686479742341,-7.50232294584218
4337,2151.910685659,185.0,40.2686482648007,-7.50232311469652
4338,2151.910685659,185.0,40.2686481257706,-7.50232322463148
4339,2151.910685659,184.9,40.2686480228009,-7.50232332091438
4340,2151.910685659,184.7,40.268647959018,-7.50232337731891
4341,2152.238769659,184.3,40.2686478056055,-7.50232342258625
4342,2151.910685659,184.0,40.2686477647511,-7.50232345994976
4343,2151.910685659,183.6,40.2686477326512,-7.50232351886915
4344,2152.238769659,183.0,40.2686476801241,-7.50232358784794
4345,2152.238769659,182.2,40.2686472353114,-7.50232384364431
4346,2152.238769659,181.2,40.2686471867447,-7.50232389897105
4347,2151.910685659,180.4,40.2686471952908,-7.50232391944913
4348,2151.910685659,179.6,40.2686472061297,-7.50232395393853
4349,2151.910685659,178.9,40.2686470452134,-7.50232408291451
4350,2151.910685659,178.2,40.2686470756457,-7.50232413069669
4351,2151.910685659,177.5,40.2686471385949,-7.5023241630305
4352,2151.910685659,176.7,40.2686472084225,-7.50232418889755
4353,2151.910685659,176.0,40.2686472959677,-7.50232421584239
4354,2151.910685659,175.2,40.2686474677229,-7.50232425500223
4355,2151.910685659,174.4,40.2686475640226,-7.502324237039
4356,2151.910685659,173.6,40.2686476457314,-7.50232421692019
4357,2151.582601659,172.8,40.2686477155591,-7.50232419572358
4358,2151.910685659,172.0,40.2686478825202,-7.50232406854392
4359,2151.910685659,171.1,40.2686479442187,-7.50232405417334
4360,2151.910685659,170.3,40.2686480321807,-7.50232404159908
4361,2151.910685659,169.5,40.268648156203,-7.50232403872497
4362,2151.910685659,168.7,40.2686483986197,-7.50232394639397
4363,2151.910685659,167.9,40.2686484492708,-7.50232390400076
4364,2151.910685659,167.2,40.2686484992966,-7.5023238792115
4365,2151.910685659,166.4,40.2686485530743,-7.5023238619668
4366,2151.910685659,165.5,40.2686486622973,-7.50232379191021
4367,2151.910685659,164.6,40.2686486975238,-7.5023237089201
4368,2151.910685659,163.6,40.2686487327503,-7.50232364173763
4369,2151.910685659,162.7,40.2686487767313,-7.50232359754809
4370,2151.910685659,161.8,40.2686488071637,-7.50232353072488
4371,2151.910685659,160.9,40.2686488817855,-7.50232333959613
4372,2151.910685659,159.9,40.2686488884556,-7.50232326450984
4373,2151.910685659,158.9,40.2686489024212,-7.50232322966118
4374,2151.910685659,157.9,40.2686489324366,-7.50232320092001
4375,2151.910685659,157.0,40.26864906167,-7.50232314954518
4376,2151.582601659,156.2,40.2686491412944,-7.50232315134151
4377,2151.582601659,155.3,40.2686492263382,-7.50232317002326
4378,2151.910685659,154.3,40.2686492530187,-7.50232317792708
4379,2151.910685659,153.3,40.2686491502573,-7.50232318870502
4380,2152.238769659,152.3,40.2686491033581,-7.50232321169795
4381,2151.910685659,151.4,40.2686490585434,-7.50232325409117
4382,2152.238769659,150.4,40.2686490141455,-7.50232331085497
4383,2152.238769659,149.4,40.2686488411396,-7.50232347755373
4384,2152.238769659,148.3,40.2686487736047,-7.50232357096251
4385,2152.238769659,147.3,40.2686486818908,-7.50232367694556
4386,2151.910685659,146.2,40.2686486064352,-7.50232373622421
4387,2151.910685659,145.2,40.2686485516153,-7.50232373442788
4388,2151.910685659,144.1,40.2686484557325,-7.50232370999789
4389,2151.910685659,143.1,40.2686483719393,-7.50232373837979
4390,2151.910685659,142.3,40.2686483016947,-7.50232377610257
4391,2151.910685659,141.5,40.2686482335345,-7.50232382101064
4392,2151.910685659,140.6,40.2686481772555,-7.50232382460329
4393,2151.910685659,139.7,40.2686481003408,-7.50232386555945
4394,2152.238769659,138.6,40.2686480163392,-7.50232387741518
4395,2151.910685659,137.6,40.2686479194142,-7.50232386017048
4396,2151.910685659,136.4,40.2686478352041,-7.50232382963299
4397,2151.910685659,135.3,40.2686477649596,-7.50232380089183
4398,2151.910685659,134.2,40.2686476774144,-7.50232377430625
4399,2151.910685659,133.1,40.2686475500571,-7.50232374305023
4400,2151.910685659,132.0,40.2686473061813,-7.50232366904174
4401,2151.910685659,131.0,40.2686471536026,-7.50232367622703
4402,2151.910685659,129.8,40.2686470337491,-7.50232369957922
4403,2151.910685659,128.7,40.2686469445364,-7.50232374628361
4404,2151.910685659,127.8,40.2686468759594,-7.50232380161036
4405,2151.582601659,126.8,40.2686469232755,-7.50232389861179
4406,2151.582601659,125.9,40.2686469018061,-7.50232398483528
4407,2151.582601659,125.0,40.2686469011807,-7.50232408686642
4408,2151.582601659,124.0,40.2686468742919,-7.50232417380844
4409,2151.582601659,123.1,40.2686468574082,-7.50232428625825
4410,2151.582601659,122.2,40.2686467867467,-7.50232434697396
4411,2151.582601659,121.2,40.2686467175444,-7.50232441164158
4412,2151.254517659,120.4,40.268646665851,-7.5023244985836
4413,2151.254517659,119.7,40.268646632709,-7.50232455355108
4414,2151.582601659,119.0,40.2686466135324,-7.50232469366425
4415,2151.582601659,118.1,40.2686465908123,-7.50232483772934
4416,2151.582601659,117.3,40.2686466047779,-7.50232497317208
4417,2151.582601659,116.3,40.2686466383369,-7.50232514957098
4418,2151.582601659,115.4,40.2686467052464,-7.50232524693167
4419,2151.582601659,114.5,40.2686467713221,-7.50232530369548
4420,2151.254517659,113.7,40.2686468505296,-7.50232534716649
4421,2151.254517659,112.8,40.2686469524572,-7.50232538596706
4422,2151.254517659,111.8,40.2686470741866,-7.50232536584824
4423,2151.254517659,110.8,40.2686471244209,-7.50232537051868
4424,2151.254517659,109.8,40.2686471438059,-7.50232535147766
4425,2151.254517659,108.8,40.2686471350514,-7.50232530621033
4426,2151.254517659,107.9,40.2686470814821,-7.50232520489772
4427,2151.254517659,106.9,40.268647063973,-7.50232516609715
4428,2151.254517659,106.0,40.2686470579282,-7.50232512226687
4429,2151.254517659,105.0,40.2686470650152,-7.50232506945498
4430,2151.254517659,104.0,40.2686470889859,-7.50232500191325
4431,2151.254517659,103.0,40.2686471419299,-7.50232489772652
4432,2151.254517659,102.0,40.2686471536026,-7.50232480000656
4433,2151.254517659,101.0,40.2686471114975,-7.50232471090895
4434,2151.254517659,100.0,40.2686470297887,-7.50232463761898
4435,2151.254517659,99.1,40.2686469676734,-7.50232457474769
4436,2151.582601659,98.1,40.2686469099353,-7.50232452588771
4437,2151.582601659,97.1,40.2686468611601,-7.50232449463169
4438,2151.582601659,96.2,40.2686468334375,-7.50232446193862
4439,2151.254517659,95.2,40.2686469116028,-7.50232440912673
4440,2151.582601659,94.1,40.2686469211911,-7.50232439044497
4441,2151.582601659,93.2,40.2686469430773,-7.50232439942658
4442,2151.582601659,92.2,40.2686469405761,-7.50232438433747
4443,2151.254517659,91.1,40.2686469522488,-7.50232429128795
4444,2151.254517659,90.1,40.2686469211911,-7.50232426362458
4445,2151.254517659,89.0,40.2686469024314,-7.50232427476178
4446,2151.582601659,88.0,40.2686469130619,-7.50232429847324
4447,2151.254517659,87.0,40.2686470841918,-7.50232439439688
4448,2151.254517659,86.0,40.2686471331754,-7.50232440301923
4449,2151.582601659,85.0,40.2686471706947,-7.50232436852983
4450,2151.582601659,83.8,40.2686471788239,-7.50232434050719
4451,2151.582601659,82.8,40.2686471017008,-7.5023242542837
4452,2151.582601659,81.7,40.2686470739782,-7.5023242320093
4453,2151.582601659,80.6,40.2686470527172,-7.50232420578299
4454,2151.582601659,79.4,40.2686470347913,-7.50232416159344
4455,2151.582601659,78.4,40.2686470224933,-7.50232409441097
4456,2151.582601659,77.4,40.2686469922694,-7.50232397154249
4457,2151.582601659,76.3,40.2686469889343,-7.50232396399794
4458,2151.582601659,75.2,40.2686469916441,-7.50232395034588
4459,2151.254517659,74.1,40.2686470010239,-7.50232392124546
4460,2151.254517659,72.9,40.2686470122797,-7.5023239309456
4461,2151.254517659,71.6,40.2686469814305,-7.50232393058633
4462,2151.254517659,70.3,40.2686469503728,-7.50232391010825
4463,2150.926433659,69.1,40.268646917856,-7.5023238619668
4464,2151.254517659,67.9,40.2686467659026,-7.50232380879565
4465,2151.254517659,66.9,40.2686467415151,-7.5023237311945
4466,2151.254517659,65.9,40.2686467315099,-7.50232366832321
4467,2151.254517659,65.3,40.2686467435995,-7.50232362090028
4468,2151.254517659,65.0,40.2686467579819,-7.50232353431753
4469,2151.582601659,64.7,40.2686467700715,-7.50232345527932
4470,2151.582601659,64.6,40.2686467988363,-7.5023233633076
4471,2151.254517659,64.5,40.2686468480283,-7.50232323936132
4472,2151.254517659,64.5,40.2686469163969,-7.50232314379695
4473,2151.254517659,64.5,40.2686472230134,-7.50232302452112
4474,2151.254517659,64.5,40.2686472655353,-7.50232295733865
4475,2151.254517659,64.6,40.2686472303088,-7.50232286680398
4476,2151.254517659,64.7,40.2686472000849,-7.50232274932447
4477,2151.254517659,64.7,40.2686470022745,-7.50232252370632
4478,2151.254517659,64.7,40.268646997272,-7.50232230455494
4479,2151.254517659,64.7,40.2686470054012,-7.50232201211359
4480,2150.926433659,64.8,40.2686470402108,-7.50232163129316
4481,2151.254517659,64.8,40.2686469582935,-7.50232111000029
4482,2150.926433659,64.8,40.2686470950307,-7.5023204996098
4483,2151.254517659,64.8,40.2686473065982,-7.50231973006512
4484,2151.254517659,64.9,40.2686475723602,-7.50231888040444
4485,2151.254517659,65.0,40.2686480503151,-7.50231772393182
4486,2151.254517659,65.0,40.2686484221735,-7.50231662889345
4487,2151.254517659,65.0,40.2686488480181,-7.50231534488192
4488,2151.582601659,65.0,40.2686492947068,-7.50231399153233
4489,2151.582601659,64.9,40.2686498080966,-7.50231243160562
4490,2151.582601659,64.8,40.268650456556,-7.50231067192781
4491,2151.254517659,64.8,40.268651094385,-7.50230894494308
4492,2151.582601659,64.8,40.2686517263776,-7.50230723987348
4493,2151.582601659,64.8,40.2686523981824,-7.50230539756483
4494,2151.582601659,64.9,40.268653058106,-7.50230353477809
4495,2151.910685659,64.9,40.2686537903587,-7.50230160516815
4496,2151.910685659,65.0,40.2686545338671,-7.50229970034746
4497,2151.910685659,65.1,40.2686553784694,-7.50229762775023
4498,2151.910685659,64.8,40.2686562239054,-7.50229562772443
4499,2151.910685659,64.3,40.2686571548021,-7.50229349872266
4500,2151.910685659,63.9,40.2686580410926,-7.50229139199529
4501,2151.582601659,63.4,40.2686589615673,-7.50228907437962
4502,2151.910685659,63.0,40.2686598263883,-7.50228686310627
4503,2151.582601659,62.6,40.2686607706252,-7.50228440286257
4504,2151.910685659,62.1,40.2686616979785,-7.50228201554958
4505,2151.910685659,61.7,40.2686627128769,-7.50227946836386
4506,2151.582601659,61.3,40.2686637029709,-7.50227695135637
4507,2151.910685659,61.0,40.2686648764927,-7.50227408658078
4508,2151.910685659,60.7,40.2686658715893,-7.50227147724229
4509,2151.910685659,60.3,40.268666885237,-7.50226876084297
4510,2151.582601659,59.9,40.2686678694946,-7.50226613749316
4511,2151.582601659,59.5,40.2686687891356,-7.50226345199059
4512,2151.582601659,59.1,40.268669835717,-7.50226071152054
4513,2151.582601659,58.7,40.2686710015266,-7.5022577580066
4514,2151.582601659,58.3,40.2686721016773,-7.50225494137247
4515,2151.910685659,58.0,40.2686732239227,-7.502252135157
4516,2151.910685659,57.6,40.2686743224059,-7.50224923625128
4517,2151.582601659,57.2,40.2686755228167,-7.50224605496362
4518,2151.582601659,56.8,40.2686767073859,-7.50224296816253
4519,2151.582601659,56.4,40.2686780918499,-7.50223934246461
4520,2151.582601659,56.2,40.2686793258196,-7.50223630164939
4521,2151.582601659,55.8,40.2686806271157,-7.50223319113684
4522,2151.582601659,55.4,40.2686818908925,-7.5022301930741
4523,2151.582601659,55.1,40.2686832540955,-7.50222699058983
4524,2151.582601659,54.8,40.2686845785286,-7.50222408521735
4525,2151.582601659,54.4,40.2686859408979,-7.50222086153646
4526,2151.582601659,54.1,40.2686872717926,-7.50221778227994
4527,2151.910685659,53.7,40.2686887167044,-7.50221452554672
4528,2151.910685659,53.4,40.2686901374371,-7.50221139671168
4529,2152.238769659,53.0,40.2686916909466,-7.50220802178042
4530,2152.238769659,52.7,40.2686931735863,-7.50220480672188
4531,2151.910685659,52.4,40.2686947241776,-7.5022014249646
4532,2151.910685659,52.0,40.2686962835235,-7.50219811865287
4533,2152.238769659,51.6,40.2686978489141,-7.50219479186306
4534,2152.238769659,51.2,40.268699364279,-7.50219165081302
